Category,Product,URL
Recording | Software | Digital Audio Workstations & Recording,Live 9 Intro,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9120
Amps & FX | Keyboard Amps,KC-60 Keyboard Amplifier,http://www.haworthguitars.com.au/products/amplifiers/keyboard/roland-kc-60-keyboard-amplifier/
Recording | Interfaces | Professional ,Apollo Twin Duo USB - for Windows,https://www.storedj.com.au/universal-audio-apollo-twin-usb-3-interface-for-windows
Recording | Drum Machines,SR-16 Classic Drum Machine SR16,https://www.storedj.com.au/alesis-sr16-drum-machine
Recording | Microphones | Small Diaphragm Condensor,NT5 Cardioid Condenser Microphone,https://www.storedj.com.au/rode-nt5-compact-1-2-cardioid-condenser-microphone
Recording | Microphones | Large Diaphragm Condensor,AT2020 Large Diaphragm Cardioid Condenser Microphone Cheap!,http://www.bettermusic.com.au/audio-technica-at2020-studio-condenser-microphone
Guitars | Acoustic Guitars | Acoustic Electric Guitars,LX1E Little Martin Acoustic Electric With Bag,http://www.bigmusicshop.com.au/martin-lx1e-little-martin-acoustic-guitar-w-pick-up-w-bag.html
Recording | Control Surfaces,Pro Tools Dock - Introductory Offer!,http://www.guitarfactory.com.au/Studio/Avid/pro-tools-dock
Guitars | Acoustic Guitars | Acoustic Electric Guitars,Mini Maton EM6 Acoustic Electric Guitar + Deluxe Hard Case,http://www.portmacguitars.com.au/maton-em-6-mini-with-pickup.html
Live Sound,SD8 I/O Stage Box,https://www.belfieldmusic.com.au/behringer-sd8-digital-stage-box.html
Other,Jamman Vocal XT Compact Vocal Looper,http://www.haworthguitars.com.au/products/effect-pedals/vocal/digitech-jamman-vocal-xt/
Guitars | Electric Guitars,SC 245 Single Cut - Vintage Sunburst,http://www.guitarfactory.com.au/Guitars/Electric/PRS/USA-Standard/PRS-SC-245
HOT DEALS | Electro Harmonix HOT DEALS,Nano Soul Preacher Compressor / Sustainer,https://www.ghmusic.com.au/electro-harmonix-soul-preacher-compressor-pedal.html
Guitars | Fender Guitars | Fender Bass Guitars,Sting Precision Bass w/ gig bag- Limited Run- Please Call To Order,http://www.guitarfactory.com.au/Guitars/Bass/Fender/Fender/Artist/Fender-Sting-Precision-Bass
Amps & FX | Guitar Amps,Firehawk 1500 1500W Guitar Amplifier,http://www.guitarfactory.com.au/Amps/Line-6/Firehawk/Line-6-Firehawk-1500
Recording | Interfaces | 1 - 7 Inputs,Scarlett 2i2 Studio Second Generation Interface,http://www.bigmusicshop.com.au/focusrite-scarlett-2i2-studio-2nd-generation-recording-package.html
Live Sound | Wireless | Wireless Microphones,XSW35 Entry Level Wireless Handheld Microphone System,https://www.soundcorp.com.au/sennheiser-xsw35-wireless-system-6821
Guitars | Electric Guitars,RG7421 WNF Electric Guitar 7 String,http://www.portmacguitars.com.au/ibanez-rg7421.html
Amps & FX | Footswitches,GA-FC GA Foot Controller,http://www.bettermusic.com.au/boss-ga-fc-foot-controller-gafc
Recording | Midi Control Keyboards,FCB1010 Midi Foot Controller,https://www.storedj.com.au/behringer-fcb1010-midi-foot-controller
Amps & FX | Effects,Polytune 2 Noir Mini Polyphonic Tuner Pedal,https://www.ghmusic.com.au/tc-electronic-polytune-2-noir-pedal-tuner.html
Live Sound | Wireless | In Ear Monitoring,E50 Professional In-Ear Monitor Headphones,https://www.storedj.com.au/audio-technica-ath-e50-pro-in-ear-monitor-headphones
Guitars | Classical Guitars,PRO-1 Classical Nylon String Guitar,http://www.bigmusicshop.com.au/epiphone-pro-1-classical-nylon-string-acoustic-guitar.html
Guitars | Electric Guitars | Les Pauls,Les Paul Standard Electric Guitar - Ebony,http://www.bettermusic.com.au/epiphone-les-paul-standard-electric-guitar-ebony
Guitars,TRBX174EW Exotic Wood 4 string bass - Black,http://www.bigmusicshop.com.au/yamaha-trbx174ew-exotic-wood-bass-guitar-translucent-black.html
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,HT-5RH 5W Valve Head w/ Reverb,https://www.belfieldmusic.com.au/blackstar-ht-5rh-amplifier-head-w-reverb.html
"Recording | Software | VST's, Instruments and FX | Virtual Drumming",Pop! EZX (EZdrummer Expansion),http://www.guitarfactory.com.au/Software/Toontrack/Toontrack-Pop-EZX
Other,AD-8 Acoustic Guitar Processor,https://www.belfieldmusic.com.au/boss-ad-8-acoustic-guitar-processor.html
Other,AD-8 Acoustic Guitar Processor,http://www.portmacguitars.com.au/boss-ad-8-acoustic-guitar-processor.html
Keys | Keyboards | Digital Pianos,M-1 Digital Piano Rosewood,http://www.bettermusic.com.au/kurzweil-m-1-digital-piano-rosewood
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,Blues Deluxe Reissue,http://www.guitarfactory.com.au/Amps/Fender/Guitar_Amp/hot-rod/fender-blues-deluxe-reissue
"Recording | Software | VST's, Instruments and FX | Virtual Drumming",Metal! EZX (EZdrummer Expansion),http://www.guitarfactory.com.au/Software/Toontrack/Toontrack-Metal-EZX
DJ/Lighting,Traktor Kontrol S4 MK2 ,https://www.soundcorp.com.au/native-instruments-traktor-kontrol-s4-mk2-dj-controller-7560
Recording | Interfaces | iOS,iRig Mic Voice Analog Handheld Mic - Blue,https://www.belfieldmusic.com.au/ik-multimedia-irig-mic-voice-blue-version-handheld-analogue-microphone-for-ios-android.html
Guitars | Electric Guitars,Duo-Sonic Offset Electric Guitar - Torino Red,http://www.bigmusicshop.com.au/fender-duo-sonic-ss-torino-red.html
Amps & FX | Effects | Wah's,V845 Wah Pedal,https://www.ghmusic.com.au/vox-v845-wah-pedal.html
Amps & FX | Guitar Amps,Firehawk 1500 1500W Guitar Amplifier,http://www.bettermusic.com.au/line-6-firehawk-1500-guitar-amplifier
Guitars | Ibanez Guitars | Ibanez 8 / 9 String Guitars,RG8 BK 8 String Guitar,http://www.guitarfactory.com.au/Guitars/Electric/Ibanez/Standard/rg-series/Ibanez-RG8-8-String
Recording | Interfaces | 1 - 7 Inputs,Clarett 2Pre,http://www.guitarfactory.com.au/Studio/Focusrite/Focusrite-Clarett-2Pre
Live Sound | Wireless | In Ear Monitoring,E70 Professional In-Ear Monitor Headphones,https://www.storedj.com.au/audio-technica-ath-e70-pro-in-ear-monitor-headphones
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",Nano Muff Overdrive,http://www.bigmusicshop.com.au/electro-harmonix-nano-muff-overdrive.html
Guitars | Electric Guitars,Variax Standard Tobacco Sunburst Finish Guitar,http://www.bigmusicshop.com.au/line-6-variax-bl-variax-standard-tobacco-sunburst.html
Keys | Pianos,Korg LP380 Home Digital Piano BLACK,http://www.guitarfactory.com.au/Keyboards/Korg/digital-pianos/korg-lp380
Keys | Keyboards | Digital Pianos,Korg LP380 Home Digital Piano WHITE,http://www.guitarfactory.com.au/Keyboards/Korg/digital-pianos/korg-lp380
Guitars | Ibanez Guitars | Ibanez 7 String Guitars,RG7PCMLTD TKG Electric Guitar 7 String,http://www.bettermusic.com.au/ibanez-rg7pcmltd-tkg-7-string-premium-guitar
Gift Ideas | Gifts for DJ's,KAOSS PAD 2 mini,http://www.haworthguitars.com.au/products/dj-gear/korg-mini-kaoss-pad-2-effects-processor/
Other,Green Rhino MKII Overdrive Guitar Effects Pedal,http://www.portmacguitars.com.au/green-rhino-overdrive.html
Guitars | Electric Guitars,G-400 Pro Electric Guitar Cherry,https://www.ghmusic.com.au/epiphone-sg-g-400-pro-cherry-electric-guitar.html
Guitars | Electric Guitars,G-400 Pro Left Handed Cherry Electric Guitar,https://www.ghmusic.com.au/epiphone-sg-g-400-pro-cherry-electric-guitar.html
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",Nano Big Muff Pedal,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7729
Keys | Professional Keyboards,RD-64 Digital Piano,http://www.haworthguitars.com.au/products/keyboard-pianos-synths/digital-pianos/roland-rd-64-digital-piano/
Live Sound | Microphones | Studio Microphones,SM7B Professional Dynamic Vocal Microphone,http://www.bettermusic.com.au/shure-sm7b-vocal-microphone
Amps & FX | Effects | Guitar Processors,POD HD500X Guitar Effects Processor USB,http://www.guitarfactory.com.au/Pedals_FX/line-6/POD/Line-6-POD-HD500X
Recording | Drum Machines,SR-16 Classic Drum Machine SR16,https://www.kosmic.com.au/alesis-sr16-drum-machine
Guitars | Electric Guitars | Les Pauls,Les Paul Tribute Plus Electric Guitar - Midnight Ebony,https://www.ghmusic.com.au/epiphone-les-paul-prophecy-custom-plus-ex-midnight-ebony-electric-guitar.html
Guitars | Electric Guitars,Classic Player '50s Stratocaster&#174; w/gig bag,http://www.guitarfactory.com.au/Guitars/Electric/Fender/Classic/fender-classic-player-50s-stratocaster
Accessories & Parts | Pickups | Acoustic Guitar Pickups,Element Active System Acoustic Guitar Undersaddle Pickup,http://www.allansbillyhyde.com.au/prod/LRBEAS/LR-Baggs-Element-Active-System-Steel-String-Acoustic-Guitar-Pickup.aspx
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,Hot Rod DeVille 212 III,http://www.bigmusicshop.com.au/fender-hot-rod-deville-212-iii-combo-amplifier.html
Guitars | Electric Guitars,Deluxe Strat HSS Electric Guitar - Blizzard Pearl,http://www.bettermusic.com.au/fender-deluxe-stratocaster-hss-electric-guitar-blizzard-pearl
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",ODB-3 Bass Overdrive,http://www.portmacguitars.com.au/odb-3-bass-overdrive.html
Accessories & Parts | Cases & Gig Bags,Traktor Kontrol S4 Flight case,https://www.storedj.com.au/ni-traktor-kontrol-s4-and-s5-flight-case
Guitars | Electric Guitars | Les Pauls,Les Paul Studio Electric Guitar Gothic,http://www.bigmusicshop.com.au/epiphone-les-paul-studio-electric-guitar-gothic.html
Recording | Microphones | Shotgun & Video Microphones,HS2PL Lightweight Headset Microphone- Pink,http://www.bettermusic.com.au/rode-hs2pl-large-headset-microphone-pink
Amps & FX | Footswitches,DP-10 Damper Pedal,http://www.bettermusic.com.au/roland-dp-10-damper-pedal-dp10
Live Sound | PA Packs,Stagepas 600i Portable PA System,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6105
Recording | Midi Control Keyboards,UM-One mk2 USB MIDI Interface,https://www.storedj.com.au/roland-um-one-mk2-usb-midi-interface
Live Sound | PA Packs,Stagepas 600i Portable PA System,http://www.bettermusic.com.au/yamaha-stagepas-600i-portable-pa-system
DJ/Lighting,Traktor Kontrol S4 MK2 ,https://www.belfieldmusic.com.au/native-instruments-s4-traktor-kontrol-mk2-dj-controller.html
DJ/Lighting,Traktor Kontrol S4 MK2 ,https://www.storedj.com.au/native-instruments-traktor-kontrol-s4-mk2-4-deck-dj-controller
Guitars | Electric Guitars | Hollowbodies,Casino Coupe Model Guitar Vintage Sunburst,http://www.bigmusicshop.com.au/epiphone-casino-coupe-electric-guitar-vintage-sunburst.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,LX1E Little Martin Acoustic Electric With Bag,http://www.portmacguitars.com.au/Little-Martin-LX1E-with-Pickup
Keyboards | Midi Keyboards,U-Control UMX610 USB/MIDI Keyboard Controller,https://www.belfieldmusic.com.au/behringer-u-control-umx610-61-key-midi-keyboard.html
Amps & FX | Effects | Wah's,V845 Wah Pedal,http://www.bettermusic.com.au/v845-wah-wah-effect-pedal
Guitars | Ibanez Guitars | Ibanez 7 String Guitars,RG7221 WH Electric Guitar 7 String,http://www.haworthguitars.com.au/products/guitars/electric/ibanez-rg-series-rg7221-wh-7-string-electric-guitar/
Amps & FX | Footswitches,FS-6 Dual Footswitch,http://www.bettermusic.com.au/boss-fs-6-dual-footswitch-fs6
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",Dime Distortion Pedal,http://www.bettermusic.com.au/mxr-dime-distortion-pedal
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",OS-2 OverDrive/Distortion,http://www.bettermusic.com.au/boss-os-2-overdrive-distortion-os2
Live Sound | PA Packs,Stagepas 400i Portable PA System,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6104
Home Page Products,AH210 Audiohub Complete PA System,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9484
HOT DEALS | Electro Harmonix HOT DEALS,Ravish Sitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5285
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",Custom Shop La Machine Fuzz Effects Pedal,https://www.ghmusic.com.au/mxr-la-machine.html
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,AC15C1 15w 1x12 Tube Guitar Combo Amp,http://www.bigmusicshop.com.au/vox-ac15c1-guitar-amp-combo.html
Amps & FX | Guitar Amps | Modeling Amps,Spider V 60 - Guitar Amplifier,https://www.kosmic.com.au/line-6-spider-v-60-guitar-combo-amplifier
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",Little Big Muff,http://www.bigmusicshop.com.au/electro-harmonix-little-big-muff-pi.html
Live Sound | Microphones,K2 Valve Condenser Microphone,https://www.kosmic.com.au/rode-k2-valve-studio-condenser-microphone
Live Sound | Wireless | Guitar & Instrument Wireless Systems,Relay G30 Wireless Guitar System,http://www.bigmusicshop.com.au/line-6-relay-g30-digital-guitar-wireless-system.html
Live Sound | Wireless | Guitar & Instrument Wireless Systems,Relay G30 Wireless Guitar System,http://www.bettermusic.com.au/line-6-relay-g30-digital-wireless-guitar-system-25319
Guitars | Acoustic Guitars,"Tim Armstrong ""Hellcat"" 12 string Acoustic - Electric Guitar",http://www.bigmusicshop.com.au/fender-tim-armstrong-hellcat-12-string-acoustic-guitar.html
Guitars | Electric Guitars,JS Series Dinky Arch Top JS22 Electric Guitar - Satin Black,http://www.guitarfactory.com.au/Guitars/Electric/Jackson/2015/Jackson-S22-Dinky
Live Sound | Speakers | Active / Powered Speakers,DXR15 1100w Powered Speaker,http://www.allansbillyhyde.com.au/prod/DXR15/Yamaha-DXR15-15-1100w-2-Way-Powered-PA-Speaker.aspx
Guitars | Electric Guitars | Fender Jazzmaster,Jim Root Jazzmaster Matte Black + Case-,http://www.bigmusicshop.com.au/fender-jim-root-jazzmaster-black.html
Guitars | Electric Guitars | Fender Jazzmaster,Jim Root Jazzmaster Matte Black + Case-,https://www.ghmusic.com.au/fender-jim-root-jazzmaster.html
Live Sound | Wireless | In Ear Monitoring,EW300-2 IEM G3 Wireless In Ear Monitor System w/ 2x Recievers,http://www.bettermusic.com.au/sennheiser-ew300-g3-dual-receivers-iem-system-in-ear-monitors
Accessories & Parts,Micromix MX400 Mixer,https://www.storedj.com.au/behringer-micromix-mx400-4-channel-line-mixer
Accessories & Parts | Slides,Glass Slide Regular - Large J203,http://www.bigmusicshop.com.au/fender-glass-slide-std-large.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,EBG808 TE Tommy Emanuel Acoustic Electric Guitar + Deluxe Hard Case,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=4426
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,Rockerverb 50 MKIII Head,http://www.allansbillyhyde.com.au/prod/ROCKERVERB50H/Orange-Rockerverb-50-MKIII-50w-Guitar-Amplifier-Head.aspx
Amps & FX | Effects | Delay & Reverb,DR600 Digital Reverb Pedal,https://www.belfieldmusic.com.au/behringer-dr600-digital-reverb-effects-pedal.html
Guitars | Electric Guitars,Eric Johnson Stratocaster 2 Colour sunburst with Maple fretboard,http://www.bigmusicshop.com.au/fender-eric-johnson-stratocaster-mn-w-case-white.html
Guitars | Electric Guitars,Eric Johnson Stratocaster white blonde with Maple fretboard,http://www.bigmusicshop.com.au/fender-eric-johnson-stratocaster-mn-w-case-white.html
Amps & FX | Effects | Guitar Effects,PS-6 Harmonist,http://www.bettermusic.com.au/boss-ps-6-harmonist-ps6
Amps & FX | Bass Amps,Pathfinder 10B Bass Amp,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=3769
Guitars | Electric Guitars,S520 BBS Electric Guitar Blackberry Sunburst,http://www.haworthguitars.com.au/products/guitars/electric/ibanez-s-series-s520-bbs-electric-guitar/
Guitars | Electric Guitars | Hollowbodies,AF155 Aged Whiskey Burst - Artstar Jazz Box Guitar ,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10091
Live Sound | Mixers | Analog Mixers,ZED-6FX Compact 6 Input Analogue Mixer With Effects,https://www.storedj.com.au/allen-and-heath-zed-6fx-compact-6-input-analogue-mixer-w-fx-anh-zed6fx
Amps & FX | Effects | Guitar Effects,Hydra Boost,http://www.guitarfactory.com.au/Pedals_FX/carl-martin/pro-series/Carl-Martin-Hydra-Boost
Amps & FX | Effects,FBV3 Advanced Foot Controller For Line 6 Amplifiers,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10506
Home Page Products,GT-1 Effects Processor (GT1),https://www.kosmic.com.au/boss-gt-1-guitar-effects-processor
Gift Ideas | Gifts For Guitarists,MS2 Micro Guitar Amp,https://www.belfieldmusic.com.au/marshall-ms2-micro-amp-black.html
Live Sound | Microphones,NT4 Stereo Dual Cardioid Condenser Microphone,http://www.bettermusic.com.au/rode-nt4-x-y-stereo-condenser-microphone-nt-4
Guitars | Electric Guitars,JS Series Rhoads JS32T Electric Guitar - Satin Black,http://www.guitarfactory.com.au/Guitars/Electric/Jackson/JS-Series/jackson-js32t-rhoads
Amps & FX | Footswitches,FS-7 Multifunctional Dual Footswitch,http://www.bettermusic.com.au/boss-fs-7-dual-footswitch
Recording | Interfaces | 1 - 7 Inputs,Scarlett Solo Studio Second Generation Interface,http://www.bigmusicshop.com.au/focusrite-scarlett-solo-studio-2nd-generation-recording-pack.html
"Recording | Software | VST's, Instruments and FX",Komplete 11 Ultimate (Upgrade from all previous versions),https://www.storedj.com.au/native-instruments-komplete-11-ultimate-update-from-komplete-ultimate-8-10
Amps & FX | Guitar Amps,65 Twin Custom Combo Amp - Please Contact For Availability ,http://www.guitarfactory.com.au/Amps/Fender/Guitar_Amp/vintage-reissue-supersonic/fender-65-twin-custom-15
Amps & FX | Guitar Amps | Modeling Amps,Spider V 60 - Guitar Amplifier,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11068
Recording | Midi Control Keyboards,VI49 USB MIDI Controller Keyboard 49 Keys,http://www.bigmusicshop.com.au/alesis-vi49-49-key-advanced-usb-keyboard-controller.html
Recording | Midi Control Keyboards,VI49 USB MIDI Controller Keyboard 49 Keys,https://www.storedj.com.au/alesis-vi49-49-key-advanced-usb-keyboard-controller
Recording | Recording,AMP800 4 Channel Headphone Amp,https://www.belfieldmusic.com.au/behringer-miniamp-amp800-headphone-amp.html
Recording | Interfaces | 1 - 7 Inputs,Scarlett 2i4 MKII Interface,https://www.kosmic.com.au/focusrite-scarlett-2i4-mk2-interface
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,68 Custom Twin Reverb Combo,https://www.belfieldmusic.com.au/fender-68-custom-twin-reverb-68-guitar-amplifier-2x12inch-85w-combo-amp-2273003000.html
Guitars | Acoustic Guitars,DR-100 dreadnought Acoustic Guitar Vintage Sunburst,https://www.ghmusic.com.au/epiphone-dr-100-acoustic-guitar-vintage-sunburst.html
"Accessories & Parts | Stands & Furniture | iPad, iPhone & Tech Stands",iKlip Xpand Universal Tabletop Stand For Ipad And Tablets,https://www.storedj.com.au/ik-multimedia-iklip-xpand-stand-universal-tablet-stand
Amps & FX | Effects,TSMINI Mini Tube Screamer Pedal,http://www.guitarfactory.com.au/Pedals_FX/ibanez/tube-screamer-mini
Recording | Midi Control Keyboards,Komplete Kontrol S61 USB Midi Control Keyboard (61 Key),https://www.kosmic.com.au/native-instruments-komplete-kontrol-s61-61-key-con
Live Sound | Mixers | Analog Mixers,Ultrazone ZMX8210 Mixer,https://www.storedj.com.au/behringer-ultrazone-zmx8210-8-channel-mic-line-zone-mixer
